timestamp,agent.name,rule.description,rule.level,rule.id
"May 24, 2025 @ 00:04:31.560","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\DeviceClasses\\{cf1dda2c-9743-11d0-a3ee-00a0c9223196}\\##?#ROOT#SYSTEM#0000#{cf1dda2c-9743-11d0-a3ee-00a0c9223196}\\#{cfd669f1-9bc2-11d0-8299-0000f822fe8a}&amp;{CF1DDA2C-9743-11D0-A3EE-00A0C9223196}\\Device Parameters\\FriendlyName by System","5","61615"
"May 24, 2025 @ 00:04:31.492","DESKTOP-O7P9I53","The database engine attached a database.","3","60798"
"May 24, 2025 @ 00:04:31.418","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Control\\DeviceClasses\\{0a4252a0-7e70-11d0-a5d6-28db04c10000}\\##?#ROOT#SYSTEM#0000#{0a4252a0-7e70-11d0-a5d6-28db04c10000}\\#{cfd669f1-9bc2-11d0-8299-0000f822fe8a}&amp;{0A4252A0-7E70-11D0-A5D6-28DB04C10000}\\Device Parameters\\FriendlyName by System","5","61615"
"May 24, 2025 @ 00:04:31.416","DESKTOP-O7P9I53","Windows Workstation Logon Success","3","60118"
"May 24, 2025 @ 00:04:31.202","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"May 24, 2025 @ 00:04:31.043","DESKTOP-O7P9I53","The database engine has completed recovery steps.","3","60809"
"May 24, 2025 @ 00:04:31.042","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"May 24, 2025 @ 00:04:31.042","DESKTOP-O7P9I53","The database engine is replaying log file C:\Winnt\system32\wins\j50.log.","3","60808"
"May 24, 2025 @ 00:04:31.042","DESKTOP-O7P9I53","The database engine is replaying log file C:\Winnt\system32\wins\j50.log.","3","60808"
"May 24, 2025 @ 00:04:31.041","DESKTOP-O7P9I53","The database engine is replaying log file C:\Winnt\system32\wins\j50.log.","3","60808"
"May 24, 2025 @ 00:04:31.039","DESKTOP-O7P9I53","The database engine is initiating recovery steps.","3","60807"
"May 24, 2025 @ 00:04:31.035","DESKTOP-O7P9I53","The database engine is starting a new instance.","3","60805"
"May 24, 2025 @ 00:04:31.035","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"May 24, 2025 @ 00:04:31.031","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"May 24, 2025 @ 00:04:31.009","DESKTOP-O7P9I53","Wazuh agent started.","3","503"
"May 24, 2025 @ 00:04:20.318","RHEL7","Integrity checksum changed.","7","550"
"May 24, 2025 @ 00:03:13.608","RHEL7","VirusTotal: Alert - No records in VirusTotal database","9","1572"
"May 24, 2025 @ 00:01:19.373","RHEL7","sshd: Possible attack on the ssh server (or version gathering).","8","5701"
"May 24, 2025 @ 00:00:26.952","RHEL7","File """" is a positive match. Yara rule: ","10","4254"
"May 23, 2025 @ 23:59:21.437","RHEL7","OpenSCAP: Set Lockout Time For Failed Password Attempts (not passed)","7","81530"
"May 23, 2025 @ 23:59:20.233","RHEL7","GitHub Organization audit log export.","5","91193"
"May 23, 2025 @ 23:59:06.043","RHEL7","mailscanner: Multiple attempts of spam.","6","3751"
"May 23, 2025 @ 23:58:18.547","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 23:56:59.567","RHEL7","OpenSCAP: Record Attempts to Alter the localtime File (not passed)","5","81529"
"May 23, 2025 @ 23:56:30.217","RHEL7","AWS GuardDuty: NETWORK_CONNECTION - Unusual outbound communication seen from EC2 instance i-0b0b8b34a48c8f1c4 on server port 5060.","6","80302"
"May 23, 2025 @ 23:56:10.087","RHEL7","File deleted.","7","553"
"May 23, 2025 @ 23:55:05.568","RHEL7","Sample alert 4","14","4412"
"May 23, 2025 @ 23:54:13.638","RHEL7","osquery: osquery-monitoring osquery_info: Osquery version is 3.3.2 build on ubuntu xenial","5","1782"
"May 23, 2025 @ 23:52:18.710","RHEL7","sshd: Reverse lookup error (bad ISP or attack).","5","5702"
"May 23, 2025 @ 23:50:49.908","RHEL7","sshd: Multiple authentication failures.","10","5720"
"May 23, 2025 @ 23:50:47.348","RHEL7","GCP alert event from VM 531339229531.instance-1 with source IP 83.32.0.0 from europe-west1","11","65037"
"May 23, 2025 @ 23:45:03.037","RHEL7","File """" is a positive match. Yara rule: ","5","660"
"May 23, 2025 @ 23:45:01.004","RHEL7","File deleted.","7","553"
"May 23, 2025 @ 23:44:02.937","RHEL7","sshd: Possible attack on the ssh server (or version gathering).","8","5701"
"May 23, 2025 @ 23:43:54.106","RHEL7","sshd: authentication failed.","5","5716"
"May 23, 2025 @ 23:41:30.853","RHEL7","OpenSCAP: Configure Periodic Execution of AIDE (not passed)","7","81530"
"May 23, 2025 @ 23:41:24.108","RHEL7","Host-based anomaly detection event (rootcheck).","7","510"
"May 23, 2025 @ 23:40:13.305","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 23:38:06.609","RHEL7","Docker: Image or repository wazuh/wazuh-nginx pulled","3","87932"
"May 23, 2025 @ 23:31:52.208","RHEL7","OpenSCAP: Set Password Strength Minimum Digit Characters (not passed)","7","81530"
"May 23, 2025 @ 23:30:34.815","RHEL7","Audit: Command: /usr/sbin/ls","3","80791"
"May 23, 2025 @ 23:29:47.257","RHEL7","Docker: Container test_container started","3","87928"
"May 23, 2025 @ 23:29:00.254","RHEL7","Windows: Service startup type was changed.","3","2204"
"May 23, 2025 @ 23:28:22.832","RHEL7","File """" is a positive match. Yara rule: ","14","5926"
"May 23, 2025 @ 23:28:15.612","RHEL7","Docker: Container nginx_container restarted","3","87909"
"May 23, 2025 @ 23:25:51.818","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 23:24:24.173","RHEL7","GitHub Generic rule.","3","91449"
"May 23, 2025 @ 23:23:02.692","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 23:23:02.578","RHEL7","File deleted.","7","553"
"May 23, 2025 @ 23:22:59.679","RHEL7","VirusTotal: Alert - No records in VirusTotal database","4","2272"
"May 23, 2025 @ 23:20:45.690","RHEL7","Sample alert 4","11","5149"
"May 23, 2025 @ 23:19:16.678","RHEL7","CVE-2018-20217 affects libkrb5-3","7","23504"
"May 23, 2025 @ 23:18:07.560","RHEL7","OpenSCAP Report overview: Score less than 80","5","81542"
"May 23, 2025 @ 23:17:52.448","RHEL7","OpenSCAP: Ensure auditd Collects Information on the Use of Privileged Commands (not passed)","7","81530"
"May 23, 2025 @ 23:17:50.209","RHEL7","Netscreen Erase sequence started.","11","4505"
"May 23, 2025 @ 23:17:40.119","RHEL7","osquery: osquery-monitoring schedule: The pack executed is pack_ossec-rootkit_zk_rootkit and the interval is 3600 ","15","4501"
"May 23, 2025 @ 23:15:35.252","RHEL7","sshd: Possible attack on the ssh server (or version gathering).","8","5701"
"May 23, 2025 @ 23:12:45.733","RHEL7","GitHub Repo create.","5","91318"
"May 23, 2025 @ 23:12:14.040","RHEL7","File added to the system.","5","554"
"May 23, 2025 @ 23:10:00.301","RHEL7","Maximum authentication attempts exceeded.","8","5758"
"May 23, 2025 @ 23:09:29.373","RHEL7","PIX: AAA (VPN) user locked out.","8","4336"
"May 23, 2025 @ 23:08:17.756","RHEL7","Netscreen firewall: Successfull admin login","8","4506"
"May 23, 2025 @ 23:07:57.671","RHEL7","OpenSCAP: Install AIDE (not passed)","7","81530"
"May 23, 2025 @ 23:06:03.862","RHEL7","Sample alert 1","11","3877"
"May 23, 2025 @ 23:02:55.124","RHEL7","Audit: Command: /usr/sbin/ls","3","80791"
"May 23, 2025 @ 23:02:00.773","RHEL7","GitHub Repository vulnerability alerts disable.","12","91367"
"May 23, 2025 @ 23:01:39.109","RHEL7","unix_chkpwd: Password check failed.","5","5557"
"May 23, 2025 @ 23:00:43.146","RHEL7","Docker: Container nginx_container stopped","3","87904"
"May 23, 2025 @ 22:58:46.169","RHEL7","sshd: Possible breakin attempt (high number of reverse lookup errors).","10","5703"
"May 23, 2025 @ 22:56:46.187","RHEL7","AWS GuardDuty: AWS_API_CALL - Unusual console login was seen for principal NETWORK Service.","6","80302"
"May 23, 2025 @ 22:56:21.074","RHEL7","AWS GuardDuty: NETWORK_CONNECTION - Unusual outbound communication seen from EC2 instance i-0b0b8b34a48c8f1c4 on server port 5060.","6","80302"
"May 23, 2025 @ 22:54:53.229","RHEL7","sshd: Attempt to login using a non-existent user","5","5710"
"May 23, 2025 @ 22:54:44.509","RHEL7","Sample alert 1","2","2735"
"May 23, 2025 @ 22:54:22.815","RHEL7","OpenSCAP: Ensure auditd Collects Information on Exporting to Media (successful) (not passed)","7","81530"
"May 23, 2025 @ 22:52:03.073","RHEL7","Integrity checksum changed.","7","550"
"May 23, 2025 @ 22:50:28.163","RHEL7","Web server 400 error code.","5","31101"
"May 23, 2025 @ 22:46:59.987","RHEL7","Web server 400 error code.","5","31101"
"May 23, 2025 @ 22:46:27.494","RHEL7","Apache: Attempt to access forbidden directory index.","5","30306"
"May 23, 2025 @ 22:45:59.013","RHEL7","GitHub Repo destroy.","9","91320"
"May 23, 2025 @ 22:45:27.320","RHEL7","VirusTotal: Alert - /etc/sample/script - 61 engines detected this file","15","5357"
"May 23, 2025 @ 22:44:57.106","RHEL7","CVE-2018-1000035 affects unzip","10","23505"
"May 23, 2025 @ 22:44:32.630","RHEL7","OpenSCAP: Record Attempts to Alter the localtime File (not passed)","5","81529"
"May 23, 2025 @ 22:44:25.570","RHEL7","PAM: User login failed.","5","5503"
"May 23, 2025 @ 22:43:07.981","RHEL7","Postfix: hostname verification failed","6","3396"
"May 23, 2025 @ 22:40:38.263","RHEL7","Audit: Command: /usr/sbin/ls","3","80791"
"May 23, 2025 @ 22:40:25.992","RHEL7","GitHub Repo create.","5","91318"
"May 23, 2025 @ 22:39:09.664","RHEL7","File """" is a positive match. Yara rule: ","10","3353"
"May 23, 2025 @ 22:38:29.685","RHEL7","VirusTotal: Alert - /etc/data/file - 51 engines detected this file","12","2732"
"May 23, 2025 @ 22:37:54.992","RHEL7","sshd: Attempt to login using a non-existent user","5","5710"
"May 23, 2025 @ 22:36:55.091","RHEL7","File """" is a positive match. Yara rule: ","5","5547"
"May 23, 2025 @ 22:35:54.536","RHEL7","PIX: Firewall configuration deleted.","8","4339"
"May 23, 2025 @ 22:35:29.373","RHEL7","Windows: Service startup type was changed.","3","1475"
"May 23, 2025 @ 22:28:47.464","RHEL7","AWS GuardDuty: PORT_PROBE - Unprotected port on EC2 instance i-0cab4a083d57dc400 is being probed. [IP: 160.0.14.40] [Port: 80]","3","80305"
"May 23, 2025 @ 22:28:27.852","RHEL7","GCP notice event with source IP 83.32.0.0 from europe-west1 with response code NXDOMAIN","5","65010"
"May 23, 2025 @ 22:23:10.112","RHEL7","sshd: insecure connection attempt (scan).","6","5706"
"May 23, 2025 @ 22:22:53.205","RHEL7","File """" is a positive match. Yara rule: ","2","2184"
"May 23, 2025 @ 22:21:54.134","RHEL7","PAM: Multiple failed logins in a small period of time.","10","5551"
"May 23, 2025 @ 22:21:51.881","RHEL7","sshd: Reverse lookup error (bad ISP or attack).","5","5702"
"May 23, 2025 @ 22:18:41.080","RHEL7","sshd: Possible attack on the ssh server (or version gathering).","8","5701"
"May 23, 2025 @ 22:15:19.143","RHEL7","osquery: System memory is under 10%","8","2659"
"May 23, 2025 @ 22:13:48.686","RHEL7","sshd: insecure connection attempt (scan).","6","5706"
"May 23, 2025 @ 22:13:48.236","RHEL7","File """" is a positive match. Yara rule: ","10","1422"
"May 23, 2025 @ 22:13:03.486","RHEL7","VirusTotal: Alert - /usr/share/sample/program - 45 engines detected this file","15","1699"
"May 23, 2025 @ 22:11:43.494","RHEL7","sshd: brute force trying to get access to the system.","10","5712"
"May 23, 2025 @ 22:11:01.923","RHEL7","GCP notice event","5","65001"
"May 23, 2025 @ 22:09:20.290","RHEL7","sshd: Possible attack on the ssh server (or version gathering).","8","5701"
"May 23, 2025 @ 22:07:02.571","RHEL7","sshd: brute force trying to get access to the system.","10","5712"
"May 23, 2025 @ 22:05:07.880","RHEL7","Host-based anomaly detection event (rootcheck).","7","510"
"May 23, 2025 @ 22:04:31.784","RHEL7","sshd: Attempt to login using a non-existent user","5","5710"
"May 23, 2025 @ 22:04:29.500","RHEL7","GitHub Repo create.","5","91318"
"May 23, 2025 @ 22:02:44.248","RHEL7","Integrity checksum changed.","7","550"
"May 23, 2025 @ 22:02:15.358","RHEL7","sshd: Attempt to login using a non-existent user","5","5710"
"May 23, 2025 @ 22:01:21.133","RHEL7","Audit: Command: /usr/sbin/id","3","80781"
"May 23, 2025 @ 22:00:33.125","RHEL7","VirusTotal: Alert - /etc/sample/script - 22 engines detected this file","7","3930"
"May 23, 2025 @ 22:00:05.030","RHEL7","GitHub Repo destroy.","9","91320"
"May 23, 2025 @ 22:00:04.687","RHEL7","CVE-2017-7244 affects libpcre3","7","23504"
"May 23, 2025 @ 21:57:56.398","RHEL7","Audit: Command: /usr/sbin/consoletype","3","80791"
"May 23, 2025 @ 21:57:32.811","RHEL7","Audit: Command: /usr/sbin/sh","3","80784"
"May 23, 2025 @ 21:56:42.330","RHEL7","CVE-2013-4235 affects login","5","23503"
"May 23, 2025 @ 21:56:32.723","RHEL7","CVE-2017-7244 affects libpcre3","7","23504"
"May 23, 2025 @ 21:55:30.599","RHEL7","Docker: Started shell session in container nginx_container","5","87908"
"May 23, 2025 @ 21:54:48.341","RHEL7","sshd: Multiple authentication failures.","10","5720"
"May 23, 2025 @ 21:54:36.770","RHEL7","osquery: System memory is under 15%","12","4922"
"May 23, 2025 @ 21:54:26.936","RHEL7","GCP warning event from VM 531339229531.instance-1 with source IP 83.32.0.0 from europe-west1","5","65034"
"May 23, 2025 @ 21:52:23.903","RHEL7","Web server 400 error code.","5","31101"
"May 23, 2025 @ 21:49:18.010","RHEL7","Apache: Attempt to access forbidden directory index.","5","30306"
"May 23, 2025 @ 21:49:07.972","RHEL7","CVE-2020-1927 affects apache2","7","23504"
"May 23, 2025 @ 21:48:08.296","RHEL7","CVE-2019-1003010 affects git","7","23504"
"May 23, 2025 @ 21:47:58.779","RHEL7","File """" is a positive match. Yara rule: ","10","2661"
"May 23, 2025 @ 21:46:42.324","RHEL7","Integrity checksum changed.","7","550"
"May 23, 2025 @ 21:46:10.401","RHEL7","PIX: Successful login.","3","4323"
"May 23, 2025 @ 21:46:08.673","RHEL7","osquery error message","13","1082"
"May 23, 2025 @ 21:44:20.256","RHEL7","AWS GuardDuty: NETWORK_CONNECTION - Unusual outbound communication seen from EC2 instance i-0cab4a083d57dc400 on server port 5060.","6","80302"
"May 23, 2025 @ 21:44:05.563","RHEL7","osquery: incident-response iptables: Iptable source ip 0.0.0.0 with policy ACCEPT and target DOCKER has a packet count of 34553","15","4405"
"May 23, 2025 @ 21:42:52.354","RHEL7","Audit: Command: /usr/sbin/ls","3","80791"
"May 23, 2025 @ 21:42:37.209","RHEL7","OpenSCAP: Prevent Log In to Accounts With Empty Password (not passed)","9","81531"
"May 23, 2025 @ 21:42:24.282","RHEL7","VirusTotal: Alert - /tmp/virus/notavirus - 38 engines detected this file","9","4336"
"May 23, 2025 @ 21:41:46.103","RHEL7","Sample alert 1","8","1346"
"May 23, 2025 @ 21:41:07.320","RHEL7","AWS GuardDuty: AWS_API_CALL - Unusual console login was seen for principal ec2-user.","6","80302"
"May 23, 2025 @ 21:40:15.819","RHEL7","GitHub Git clone.","3","91158"
"May 23, 2025 @ 21:35:12.289","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 21:35:01.883","RHEL7","File """" is a positive match. Yara rule: ","12","1945"
"May 23, 2025 @ 21:33:24.678","RHEL7","Docker: Container test_container received the action: die","3","87928"
"May 23, 2025 @ 21:32:55.292","RHEL7","Host-based anomaly detection event (rootcheck).","7","510"
"May 23, 2025 @ 21:29:52.538","RHEL7","osquery: osquery-monitoring schedule: The pack executed is pack_ossec-rootkit_zk_rootkit and the interval is 3600 ","15","669"
"May 23, 2025 @ 21:28:05.052","RHEL7","GCP notice event","5","65001"
"May 23, 2025 @ 21:27:22.379","RHEL7","File """" is a positive match. Yara rule: ","4","260"
"May 23, 2025 @ 21:27:13.064","RHEL7","osquery error message","15","1847"
"May 23, 2025 @ 21:27:05.992","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 21:26:24.706","RHEL7","GCP warning event from VM 531339229531.instance-1 with source IP 83.32.0.0 from europe-west1","5","65034"
"May 23, 2025 @ 21:26:13.059","RHEL7","Audit: Command: /usr/sbin/crond","3","80784"
"May 23, 2025 @ 21:25:34.741","RHEL7","GitHub Team remove member.","7","91401"
"May 23, 2025 @ 21:24:28.851","RHEL7","AWS GuardDuty: AWS_API_CALL - Unusual console login was seen for principal Administrators.","6","80302"
"May 23, 2025 @ 21:24:20.541","RHEL7","OpenSCAP: Limit Password Reuse (not passed)","7","81530"
"May 23, 2025 @ 21:23:46.128","RHEL7","Postfix: Illegal address from unknown sender","6","3398"
"May 23, 2025 @ 21:21:57.662","RHEL7","Sample alert 2","1","3503"
"May 23, 2025 @ 21:19:14.714","RHEL7","Sample alert 4","11","5571"
"May 23, 2025 @ 21:18:11.227","RHEL7","OpenSCAP: Record Attempts to Alter Time Through clock_settime (not passed)","5","81529"
"May 23, 2025 @ 21:17:17.421","RHEL7","Audit: Command: /usr/sbin/ssh","3","80790"
"May 23, 2025 @ 21:15:45.975","RHEL7","Host-based anomaly detection event (rootcheck).","7","510"
"May 23, 2025 @ 21:14:22.500","RHEL7","GitHub Generic rule.","3","91449"
"May 23, 2025 @ 21:13:41.485","RHEL7","VirusTotal: Alert - /usr/share/sample/program - 14 engines detected this file","10","3035"
"May 23, 2025 @ 21:11:45.320","RHEL7","OpenSCAP: Prevent Log In to Accounts With Empty Password (not passed)","9","81531"
"May 23, 2025 @ 21:10:16.083","RHEL7","osquery: incident-response iptables: Iptable source ip 172.17.0.0 with policy ACCEPT and target MASQUERADE has a packet count of 43092","3","4177"
"May 23, 2025 @ 21:10:03.164","RHEL7","Audit: Command: /usr/sbin/ls","3","80791"
"May 23, 2025 @ 21:09:18.270","RHEL7","Integrity checksum changed.","7","550"
"May 23, 2025 @ 21:08:32.685","RHEL7","Apache: Attempt to access forbidden directory index.","5","30306"
"May 23, 2025 @ 21:08:09.616","RHEL7","Audit: Command: /usr/sbin/ls","3","80791"
"May 23, 2025 @ 21:06:51.689","RHEL7","Sample alert 1","12","5442"
"May 23, 2025 @ 21:04:20.092","RHEL7","File """" is a positive match. Yara rule: ","4","4070"
"May 23, 2025 @ 21:04:04.028","RHEL7","VirusTotal: Alert - /root/super-script - 13 engines detected this file","9","2841"
"May 23, 2025 @ 21:02:14.456","RHEL7","Apache: Attempt to access forbidden directory index.","5","30306"
"May 23, 2025 @ 21:01:24.482","RHEL7","Integrity checksum changed.","7","550"
"May 23, 2025 @ 21:01:15.758","RHEL7","DNS external query","3","65032"
"May 23, 2025 @ 20:58:07.590","RHEL7","sshd: authentication success.","3","5715"
"May 23, 2025 @ 20:57:43.693","RHEL7","Windows: Service startup type was changed.","3","4951"
"May 23, 2025 @ 20:54:09.515","RHEL7","GitHub Hook create.","5","91162"
"May 23, 2025 @ 20:49:54.341","RHEL7","sshd: authentication success.","3","5715"
"May 23, 2025 @ 20:48:18.072","RHEL7","GCP critical event from VM 531339229531.instance-1 with source IP 83.32.0.0 from europe-west1","9","65036"
"May 23, 2025 @ 20:44:11.644","RHEL7","osquery: osquery-monitoring osquery_info: Osquery version is 3.3.2 build on ubuntu xenial","2","713"
"May 23, 2025 @ 20:43:59.121","RHEL7","sendmail: Multiple attempts to send e-mail from a previously rejected sender (access).","6","3152"
"May 23, 2025 @ 20:39:13.299","RHEL7","OpenSCAP: Record Attempts to Alter Logon and Logout Events (not passed)","7","81530"
"May 23, 2025 @ 20:37:58.323","RHEL7","Docker: Error message","3","86003"
"May 23, 2025 @ 20:36:47.434","RHEL7","Docker: Container nginx_container restarted","3","87909"
"May 23, 2025 @ 20:36:29.819","RHEL7","Audit: Command: /usr/sbin/sudo","3","80790"
"May 23, 2025 @ 20:34:34.741","RHEL7","AWS GuardDuty: PORT_PROBE - Unprotected port on EC2 instance i-0b0b8b34a48c8f1c4 is being probed. [IP: 187.234.16.206] [Port: 80]","3","80305"
"May 23, 2025 @ 20:34:08.900","RHEL7","Sample alert 4","13","2932"
"May 23, 2025 @ 20:33:13.785","RHEL7","File """" is a positive match. Yara rule: ","4","1494"
"May 23, 2025 @ 20:29:16.335","RHEL7","osquery: osquery-monitoring schedule: The pack executed is pack_ossec-rootkit_zk_rootkit and the interval is 3600 ","9","2295"
"May 23, 2025 @ 20:28:00.600","RHEL7","AWS GuardDuty: AWS_API_CALL - Unusual console login was seen for principal NETWORK Service.","6","80302"
"May 23, 2025 @ 20:26:33.300","RHEL7","Docker: Container nginx_container received the action: kill","7","87924"
"May 23, 2025 @ 20:24:40.155","RHEL7","VirusTotal: Alert - /tmp/virus/notavirus - 60 engines detected this file","3","5438"
"May 23, 2025 @ 20:23:48.510","RHEL7","PIX: Firewall configuration deleted.","8","4339"
"May 23, 2025 @ 20:23:12.669","RHEL7","Docker: Container test_container received the action: die","3","87928"
"May 23, 2025 @ 20:21:47.963","RHEL7","osquery: osquery-monitoring schedule: The pack executed is pack_ossec-rootkit_zk_rootkit and the interval is 3600 ","5","2566"
"May 23, 2025 @ 20:20:59.181","RHEL7","OpenSCAP: Ensure auditd Collects Unauthorized Access Attempts to Files (unsuccessful) (not passed)","7","81530"
"May 23, 2025 @ 20:20:32.522","RHEL7","File """" is a positive match. Yara rule: ","5","5780"
"May 23, 2025 @ 20:20:09.686","RHEL7","Audit: Command: /usr/sbin/ls","3","80791"
"May 23, 2025 @ 20:19:34.946","RHEL7","sshd: Possible breakin attempt (high number of reverse lookup errors).","10","5703"
"May 23, 2025 @ 20:18:45.102","RHEL7","osquery: System memory is under 15%","9","3941"
"May 23, 2025 @ 20:18:43.172","RHEL7","Docker: Container test_container received the action: die","3","87928"
"May 23, 2025 @ 20:17:52.050","RHEL7","osquery: incident-response iptables: Iptable source ip 172.17.0.0 with policy ACCEPT and target MASQUERADE has a packet count of 43294","13","933"
"May 23, 2025 @ 20:14:11.515","RHEL7","sshd: Possible attack on the ssh server (or version gathering).","8","5701"
"May 23, 2025 @ 20:13:22.843","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 20:12:59.155","RHEL7","Imapd Multiple failed logins from same source ip.","10","3651"
"May 23, 2025 @ 20:12:01.089","RHEL7","VirusTotal: Alert - /root/super-script - 61 engines detected this file","10","1653"
"May 23, 2025 @ 20:11:10.898","RHEL7","CVE-2017-7244 affects libpcre3","7","23504"
"May 23, 2025 @ 20:05:02.585","RHEL7","CVE-2018-7738 affects mount","10","23505"
"May 23, 2025 @ 20:02:27.160","RHEL7","GCP notice event","5","65001"
"May 23, 2025 @ 20:02:20.382","RHEL7","OpenSCAP: Prevent Log In to Accounts With Empty Password (not passed)","9","81531"
"May 23, 2025 @ 20:00:01.823","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 19:59:54.876","RHEL7","Web server 400 error code.","5","31101"
"May 23, 2025 @ 19:57:36.347","RHEL7","File """" is a positive match. Yara rule: ","13","2152"
"May 23, 2025 @ 19:57:02.932","RHEL7","GitHub Git push.","3","91160"
"May 23, 2025 @ 19:54:25.173","RHEL7","OpenSCAP: Ensure auditd Collects Information on Exporting to Media (successful) (not passed)","7","81530"
"May 23, 2025 @ 19:53:24.035","RHEL7","AWS GuardDuty: NETWORK_CONNECTION - Unusual outbound communication seen from EC2 instance i-0cab4a083d57dc400 on server port 5060.","6","80302"
"May 23, 2025 @ 19:53:22.033","RHEL7","Multiple web server 400 error codes from same source ip.","10","31151"
"May 23, 2025 @ 19:51:52.713","RHEL7","sshd: Multiple authentication failures.","10","5720"
"May 23, 2025 @ 19:50:33.501","RHEL7","Sample alert 2","15","572"
"May 23, 2025 @ 19:48:52.733","RHEL7","OpenSCAP: RHSA-2017:0372: kernel-aarch64 security and bug fix update (Important) (not passed)","9","81531"
"May 23, 2025 @ 19:47:08.248","RHEL7","Apache: Attempt to access forbidden directory index.","5","30306"
"May 23, 2025 @ 19:46:55.613","RHEL7","Audit: Command: /usr/sbin/crond","3","80784"
"May 23, 2025 @ 19:46:01.365","RHEL7","CVE-2019-1010204 affects binutils","7","23504"
"May 23, 2025 @ 19:45:16.301","RHEL7","GitHub Organization update member repository creation permission.","7","91233"
"May 23, 2025 @ 19:43:39.486","RHEL7","OpenSCAP: Record attempts to alter time through settimeofday (not passed)","5","81529"
"May 23, 2025 @ 19:42:04.708","RHEL7","File deleted.","7","553"
"May 23, 2025 @ 19:40:34.405","RHEL7","perdition: Multiple connection attempts from same source.","10","2964"
"May 23, 2025 @ 19:36:58.776","RHEL7","Docker: Network vagrant_default created","3","87930"
"May 23, 2025 @ 19:34:23.543","RHEL7","GitHub Private repository forking disable.","5","91274"
"May 23, 2025 @ 19:34:05.866","RHEL7","sshd: insecure connection attempt (scan).","6","5706"
"May 23, 2025 @ 19:34:05.522","RHEL7","Sample alert 1","9","4321"
"May 23, 2025 @ 19:32:48.063","RHEL7","Host-based anomaly detection event (rootcheck).","7","510"
"May 23, 2025 @ 19:31:44.697","RHEL7","Audit: Command: /usr/sbin/id","3","80781"
"May 23, 2025 @ 19:31:40.490","RHEL7","sshd: authentication success.","3","5715"
"May 23, 2025 @ 19:30:22.310","RHEL7","Cisco IOS: Successful login to the router.","3","4722"
"May 23, 2025 @ 19:29:25.761","RHEL7","sshd: insecure connection attempt (scan).","6","5706"
"May 23, 2025 @ 19:29:25.715","RHEL7","CVE-2019-17595 affects ncurses-base","7","23504"
"May 23, 2025 @ 19:29:11.956","RHEL7","VirusTotal: Alert - /etc/sample/script - 61 engines detected this file","1","5501"
"May 23, 2025 @ 19:28:51.712","RHEL7","sendmail: Attempt to use mail server as relay (550: Requested action not taken).","6","3104"
"May 23, 2025 @ 19:28:02.570","RHEL7","Integrity checksum changed.","7","550"
"May 23, 2025 @ 19:27:20.493","RHEL7","osquery error message","13","1164"
"May 23, 2025 @ 19:26:44.071","RHEL7","GitHub Team remove member.","7","91401"
"May 23, 2025 @ 19:25:59.980","RHEL7","File """" is a positive match. Yara rule: ","8","1646"
"May 23, 2025 @ 19:24:49.395","RHEL7","Windows: Service startup type was changed.","3","1973"
"May 23, 2025 @ 19:23:14.771","RHEL7","VirusTotal: Alert - /tmp/virus/notavirus - 49 engines detected this file","5","3200"
"May 23, 2025 @ 19:22:13.583","RHEL7","osquery error message","1","4986"
"May 23, 2025 @ 19:21:54.285","RHEL7","VirusTotal: Alert - No records in VirusTotal database","10","1811"
"May 23, 2025 @ 19:21:13.247","RHEL7","sshd: authentication success.","3","5715"
"May 23, 2025 @ 19:20:17.779","RHEL7","sshd: insecure connection attempt (scan).","6","5706"
"May 23, 2025 @ 19:19:12.221","RHEL7","Audit: Command: /usr/sbin/bash","3","80790"
"May 23, 2025 @ 19:18:57.943","RHEL7","Sample alert 5","3","1083"
"May 23, 2025 @ 19:17:45.287","RHEL7","Netscreen firewall: Successfull admin login","8","4506"
"May 23, 2025 @ 19:16:59.940","RHEL7","AWS GuardDuty: PORT_PROBE - Unprotected port on EC2 instance i-0b0b8b34a48c8f1c4 is being probed. [IP: 160.0.14.40] [Port: 80]","3","80305"
"May 23, 2025 @ 19:16:00.269","RHEL7","syslog: User missed the password more than one time","10","2502"
"May 23, 2025 @ 19:12:39.121","RHEL7","Audit: Command: /usr/sbin/bash","3","80790"
